event_id,title,date,time,category,location,organizer,description,performer_list,image_url,canonical_url,source_url,ticket_availability,source_csv_title,extraction_timestamp,scraping_success
70905,YORU NO KIMETSU: CONCIERTO SINFONICO DEMON SLAYER,2025-10-19,17:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","Prepárate para una experiencia única que fusiona la fuerza de una banda de rock con la majestuosidad de una orquesta sinfónica, en un evento inspirado en el universo de Demon Slayer (Kimetsu no Yaiba).",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/1287874/act68902956610f0.jpg,https://www.joinnus.com/events/concerts/lima-yoru-no-kimetsu-concierto-sinfonico-demon-slayer-70905,https://www.joinnus.com/events/concerts/lima-yoru-no-kimetsu-concierto-sinfonico-demon-slayer-70905,available,YORU NO KIMETSU: CONCIERTO SINFONICO DEMON SLAYER,2025-09-20T01:46:38.652246,True
69158,CAMPAÑA RIFA 2025,2025-10-11,09:30,donation,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""FE Y ALEGRIA DEL PERU""}}","Es la campaña anual que realiza ""FE Y ALEGRÍA"" desde hace más de 50 años, a nivel nacional, a través de la modalidad de RIFA de múltiples premios. En la Gran Rifa, Fe y Alegría sorteará como Premio Principal 1 auto JETOUR 0km y 100 grandes premios: 40 Celulares Galaxy A15, Marca: Samsung 40 Televisores Led 43”, Marca: JVC 8 Notebook IP, Marca: Lenovo 6 Televisores 65”Marca: JVC 6 Televisores 75” , Marca: LG.",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/4264350/act681cdf24db087.jpg,https://www.joinnus.com/events/donation/lima-campana-rifa-2025-69158,https://www.joinnus.com/events/donation/lima-campana-rifa-2025-69158,available,CAMPAÑA RIFA 2025,2025-09-20T01:46:41.595556,True
70847,Chicha y Ron: una historia de chanchos,2025-11-15,16:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",¡Vuelve la ganadora como Mejor Obra Infantil 2024 de los Premios Teatro en el Perú!,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/1512554/act688ba199b6dd4.jpg,https://www.joinnus.com/events/theater/lima-chicha-y-ron-una-historia-de-chanchos-70847,https://www.joinnus.com/events/theater/lima-chicha-y-ron-una-historia-de-chanchos-70847,available,Chicha y Ron: una historia de chanchos,2025-09-20T01:46:44.570046,True
66886,EL HOMBRE SIN MEMORIA,2025-10-02,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""RENATO ALDAIR PIAGGIO ALHA""}}","¿DE QUÉ TRATA LA OBRA? La obra escrita por Jorge Bazalar cuenta que un hombre es golpeado y abandonado en la carretera. Al despertar no recuerda ni su nombre. En la búsqueda por recordar se encuentra con una joven que lo acoge en su casa. Ella vive prácticamente sola ya que su madre sigue en la búsqueda de su hijo mayor al que los militares desaparecieron años atrás acusándolo de terrorista. Y un cadete busca su pierna, la que llevaba la bota que le regaló su taita.",,https://cdn.joinnus.com/user/615434/qFF9dr8hhXSnrPD.webp,https://www.joinnus.com/events/theater/lima-el-hombre-sin-memoria-66886,https://www.joinnus.com/events/theater/lima-el-hombre-sin-memoria-66886,available,EL HOMBRE SIN MEMORIA,2025-09-20T01:46:47.888508,True
70926,80’s Sinfónico: ¡Nuevas funciones!,2025-11-15,15:30,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}","LOS 80'S COMO SIEMPRE LOS QUISISTE ESCUCHAR “80’s Sinfónico” regresa por 5 únicas funciones este 15 y 16 de noviembre en el Centro de Convenciones del Colegio de Ingenieros del Perú. Más de 30 artistas en escena, más de 20 himnos de los 80’s, y una experiencia que ha emocionado a miles. Un viaje sinfónico al corazón de una década inolvidable, con temas de Volver al Futuro, Top Gun, Karate Kid, y artistas como Cyndi Lauper, Poison, The Bangles y más. Prepárate para volver a los 80’s. Como nunca antes los escuchaste. Fechas: 15 y 16 de noviembre de 2025 Lugar: Centro de Convenciones del Colegio de Ingenieros (Calle Barcelona 240, San Isidro) ¡No te quedes sin ser parte de este viaje en el tiempo!",,https://cdn.joinnus.com/user/3652903/q3KEpjU1mWBOu6f.webp,https://www.joinnus.com/events/theater/lima-80s-sinfonico-nuevas-funciones-70926,https://www.joinnus.com/events/theater/lima-80s-sinfonico-nuevas-funciones-70926,available,80’s Sinfónico: ¡Nuevas funciones!,2025-09-20T01:46:50.899596,True
71104,PERFORMER CUP PERÚ - Inscripciones,2025-12-05,08:00,cursos-talleres,"Peru, Miraflores, Lima, Perú, San Isidro","do por F.I.P.A.S.S. (Federación Internacional de Performers de Artes Escénico-Deportivas) con sede en Roma, y avalado por el Comité Olímpico Italiano.","Llegó a Perú el primer campeonato internacional de Artes Escénico-Deportivas, organizado por F.I.P.A.S.S. (Federación Internacional de Performers de Artes Escénico-Deportivas) con sede en Roma, y avalado por el Comité Olímpico Italiano. Durante tres días, el Centro Cultural Ricardo Palma de Miraflores será escenario principal en donde artistas de distintas disciplinas —danza, música, teatro, canto, y performer completo— se reunirán en la ciudad de Lima para demostrar su talento frente a un jurado internacional y competir por un lugar en las siguientes fases continentales y mundiales de la Performer Cup.",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/923535/act689cc21741af9.jpg,https://www.joinnus.com/events/cursos-talleres/lima-performer-cup-peru-inscripciones-71104,https://www.joinnus.com/events/cursos-talleres/lima-performer-cup-peru-inscripciones-71104,available,PERFORMER CUP PERÚ - Inscripciones,2025-09-20T01:46:54.302131,True
70540,A PINK FLOYD EXPERIENCE,2025-11-04,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}","Una noche. Una historia. Una sinfonía. Un tributo sinfónico a cargo de Big Pink en el Gran Teatro Nacional. Este 2025 celebramos seis décadas del legado de Pink Floyd, y lo haremos a lo grande. La reconocida banda Big Pink, tributo oficial del grupo, con 20 años de trayectoria homenajeando fielmente el sonido y la esencia de los británicos, presenta un concierto único e irrepetible, en el Gran Teatro Nacional. Por primera vez, el repertorio más emblemático de Pink Floyd —de The Dark Side of the Moon pasando por The Wall y más allá— será interpretado en un concierto diseñado para fanáticos y con una versión sinfónica especial, con arreglos originales escritos para esta ocasión. Más de 30 músicos en escena darán vida a una experiencia sonora envolvente, poderosa y profundamente emotiva. Un concierto pensado para toda la familia y para fanáticos de todas las generaciones, en el teatro con el mejor sonido del país. Una experiencia única para reencontrarse con la música, compartir entre generaciones y pasar este arte de padres a hijos. El virtuosismo del rock progresivo se fusiona con la majestuosidad de un ensamble sinfónico, en un homenaje inolvidable al legado de Pink Floyd. No te pierdas esta oportunidad de revivir la historia de Pink Floyd como nunca antes la has escuchado.",,https://cdn.joinnus.com/user/3652903/OKUXmgGihNqtCJV.webp,https://www.joinnus.com/events/concerts/lima-a-pink-floyd-experience-70540,https://www.joinnus.com/events/concerts/lima-a-pink-floyd-experience-70540,available,A PINK FLOYD EXPERIENCE,2025-09-20T01:46:57.742839,True
69300,Eros Ramazzotti World Tour - Una Historia Importante – Entradas disponibles en Joinnus - EROS RAMAZZOTTI WORLD TOUR - UNA HISTORIA IMPORANTE,2025-11-24,21:00,erosramazzotti2025,Lima,"tion"",""name"":""LA BOVEDA PERU S.A.C."",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/eros-ramazzotti-world-tour"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""Eros Ramazzotti""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-eros-ramazzotti-world-tour-una-historia-importante-69300/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}",EROS RAMAZZOTTI WORLD TOUR - UNA HISTORIA IMPORANTE. ¡Adquiere tus entradas en Joinnus!,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/1586376/act68263c7c5d057.jpg,https://prime.joinnus.com/landing/eros-ramazzotti-world-tour,https://prime.joinnus.com/landing/erosramazzotti2025,unknown,Eros Ramazzotti World Tour - Una Historia Importante,2025-09-20T01:47:00.864339,True
71347,STICK TO YOUR GUNS & BANE Show Especial,2026-05-07,19:30,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",Después de muchos años. Un show Hardcore que remece la gris.,,https://cdn.joinnus.com/user/39156/kVJG9Qz4aoFrtOa.webp,https://www.joinnus.com/events/art-culture/lima-stick-to-your-guns-bane-show-especial-71347,https://www.joinnus.com/events/art-culture/lima-stick-to-your-guns-bane-show-especial-71347,available,STICK TO YOUR GUNS & BANE Show Especial,2025-09-20T01:47:04.006349,True
71010,EL TIEMPO TODO LOCURA,2026-02-05,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}","¡GRAN ESTRENO EN PERÚ! ¿Quién no ha fantaseado alguna vez con ser Marty McFly y poder viajar en el tiempo? ¿Qué ocurriría si un día compráramos unas pastillas en el herbolario y al tomarlas viajáramos al pasado para poder cambiarlo? Así empieza la historia de tres hermanos en busca de un presente mejor que el que les ha tocado vivir... pero ¿qué ocurre cuando se altera el continuo espacio tiempo? ¿La vida sigue siendo lo que creemos conocer? Y si cambiamos las decisiones que tomamos, ¿seguimos siendo las mismas personas? Y los demás, ¿quiénes son los demás ahora?",,https://cdn.joinnus.com/user/1488770/fijkoKvi6XCv8gt.webp,https://www.joinnus.com/events/theater/lima-el-tiempo-todo-locura-71010,https://www.joinnus.com/events/theater/lima-el-tiempo-todo-locura-71010,available,EL TIEMPO TODO LOCURA,2025-09-20T01:47:07.066536,True
70826,RIVERS OF NIHIL Show Especial,2026-02-03,20:00,art-culture,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",Lo mejor del death metal técnico en nuestra ciudad en un show lleno de caos y muchos riff.,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/39156/act688a747ec2d23.jpg,https://www.joinnus.com/events/art-culture/lima-rivers-of-nihil-show-especial-70826,https://www.joinnus.com/events/art-culture/lima-rivers-of-nihil-show-especial-70826,available,RIVERS OF NIHIL Show Especial,2025-09-20T01:47:10.590772,True
71012,LAS VECES QUE NO (TE) DIJE TE QUIERO,2026-02-02,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""ASOCIACION CULTURAL ARTES UNIDAS ACAU""}}","¡2DA TEMPORADA! “Las veces que no (te) dije te quiero”, de Mario Zanatta va sobre tres generaciones de hombres. Un hijo, un padre y un abuelo, se encuentran una noche. En medio de recuerdos y de cosas que no se atreven a decir, esperarán la llegada de la madrugada y de un ""te quiero"" que les cuesta pronunciar.",,https://cdn.joinnus.com/user/1488770/hMCUziXd2sNp5vT.webp,https://www.joinnus.com/events/theater/lima-las-veces-que-no-te-dije-te-quiero-71012,https://www.joinnus.com/events/theater/lima-las-veces-que-no-te-dije-te-quiero-71012,available,LAS VECES QUE NO (TE) DIJE TE QUIERO,2025-09-20T01:47:13.766294,True
71491,prueba asientos,2025-12-29,20:15,entertainment,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""SANDY MARLY CIQUERO CHOQUE""}}",prueba asientos,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/158685/act68b0ff47d42d5.jpg,https://www.joinnus.com/events/entertainment/lima-prueba-asientos-71491,https://www.joinnus.com/events/entertainment/lima-prueba-asientos-71491,available,prueba asientos,2025-09-20T01:47:16.590022,True
69311,Lasso en Lima – Entradas disponibles en Joinnus - eventos,2025-08-07,21:00,lasso-lima-2025,Lima,"tion"",""name"":""VELTRAC S.A.C."",""url"":""https://prime.joinnus.com/landing/lasso-en-lima""},""seller"":{""@type"":""Organization"",""name"":""Joinnus"",""url"":""https://prime.joinnus.com/landing/lasso-en-lima"",""logo"":""https://cdn-projects-build.joinnus.com/jweb-public-front/production/static/images/joinnus-v2.svg""},""performer"":[{""@type"":""MusicGroup"",""name"":""lasso""}],""offers"":{""url"":""https://www.joinnus.com/events/concerts/lima-lasso-en-lima-69311/canje"",""priceCurrency"":""PEN"",""availability"":""https://schema.org/InStock"",""validFrom"":""2025-05-13T00:00:00-05:00""}}",Lasso vuelve a Lima el próximo 12 de diciembre para presentarse en el Anfiteatro del Parque de la Exposición. ¡Adquiere tus entradas en Joinnus!,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/16491/act682754161ffd5.jpg,https://prime.joinnus.com/landing/lasso-en-lima,https://prime.joinnus.com/landing/lasso-lima-2025,unknown,Lasso en Lima,2025-09-20T01:47:19.730146,True
70232,Valeria Castro en Lima 2025,2025-12-12,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",Valeria Castro vuelve a #Lima a presentar su último trabajo.,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/138176/act68634fced816d.jpg,https://www.joinnus.com/events/concerts/lima-valeria-castro-en-lima-2025-70232,https://www.joinnus.com/events/concerts/lima-valeria-castro-en-lima-2025-70232,available,Valeria Castro en Lima 2025,2025-09-20T01:47:22.592703,True
69598,"SAUROM - ""El Principito Tour 2025""",2025-12-11,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""CORPORACION NARDOS S.A.C.""}}","La banda andaluza de rock-folk, tras cumplir 28 años de historia y celebrarlo con la publicación de dos impresionantes álbumes, “Mester de Juglaría” y “El Pájaro Fantasma”, llega en 2025 con un nuevo disco, ""El Principito"", basado en el famoso libro de Antoine de Saint-Exupéry, que le está llevando a realizar grandes presentaciones por toda la geografía española y por América, desde el Movistar Arena de Madrid hasta la Arena Ciudad de México, con llenos absolutos y shows impresionantes. No te pierdas esta gira histórica… ¡en directo son magia!",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/3642946/act6838b076d37f8.jpg,https://www.joinnus.com/events/concerts/lima-saurom-el-principito-tour-2025-69598,https://www.joinnus.com/events/concerts/lima-saurom-el-principito-tour-2025-69598,available,"SAUROM - ""El Principito Tour 2025""",2025-09-20T01:47:25.808751,True
71874,RILUX EN VIVO - LIMA,2025-12-11,19:30,stand-up,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}",Monólogos de Humor sobre Control de Emociones y Mejora de los Hábitos.,,https://s3-us-west-2.amazonaws.com/joinnus.com/user/373628/act68c9a21c99275.jpg,https://www.joinnus.com/events/stand-up/lima-rilux-en-vivo-lima-71874,https://www.joinnus.com/events/stand-up/lima-rilux-en-vivo-lima-71874,available,RILUX EN VIVO - LIMA,2025-09-20T01:47:29.053882,True
70504,Destroy Boys en Lima,2025-12-09,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""GOOD CREW LIVE CONCERTS""}}","La escena punk rock de California aterriza en nuestra ciudad: Destroy Boys, una de las bandas más explosivas y auténticas del punk actual, ofrecerá su primer concierto en Lima el próximo martes 9 de diciembre de 2025 en Vichama Conciertos.",,https://cdn.joinnus.com/user/4837452/emZx892kBk88Zv8.webp,https://www.joinnus.com/events/concerts/lima-destroy-boys-en-lima-70504,https://www.joinnus.com/events/concerts/lima-destroy-boys-en-lima-70504,available,Destroy Boys en Lima,2025-09-20T01:47:32.422381,True
71626,Gran Gaitazo Hasta el Amanecer,2025-12-06,21:30,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JDM PRODUCCIONES""}}","La tradición que nos une… ahora en Lima. El Amanecer Gaitero no es solo música: es un ritual cultural, un estallido de emoción y la fiesta que cada diciembre reúne a miles de venezolanos en Lima en torno a una de sus tradiciones más queridas. Este sábado 6 de diciembre, el Centro Cultural Deportivo Lima – Chorrillos se llenará de ritmo, alegría y recuerdos en más de 7 horas de celebración sin parar: Ricardo Cepeda, el ícono internacional de la gaita Gaiterísimo Show, con todo el sabor gaitero Son de Mi Pueblo, encendiendo la parranda Song Karibeños, con la guaracha que pondrá a todos a bailar Porque diciembre sin gaita, no es diciembre. Compra tu entrada y ven a cantar, bailar y celebrar hasta que amanezca.","Ricardo Cepeda, el ícono internacional de la gaita; Gaiterísimo Show, con todo el sabor gaitero; Son de Mi Pueblo, encendiendo la parranda; Song Karibeños, con la guaracha que pondrá a todos a bailar",https://s3-us-west-2.amazonaws.com/joinnus.com/user/5060753/act68b9b2a07f527.jpg,https://www.joinnus.com/events/concerts/lima-gran-gaitazo-hasta-el-amanecer-71626,https://www.joinnus.com/events/concerts/lima-gran-gaitazo-hasta-el-amanecer-71626,available,Gran Gaitazo Hasta el Amanecer,2025-09-20T01:47:35.601127,True
71425,José y El Toro presenta : La Vida Lenta en Lima,2025-12-06,20:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","En un mundo acelerado, José y el Toro nos invita a pausar, sentir y romantizar la vida con La Vida Lenta, su más reciente EP, destacado por Rolling Stone. Con su inconfundible estilo, José celebra la música lenta como un respiro en medio del caos moderno. Este Sábado 06 de Diciembre , presenta en vivo su nuevo EP junto a un repertorio de boleros que conectan generaciones. Una noche para detener el tiempo y dejarse llevar.",,https://cdn.joinnus.com/user/138176/PLnDD2b4gaHAn6k.webp,https://www.joinnus.com/events/concerts/lima-jose-y-el-toro-presenta-la-vida-lenta-en-lima-71425,https://www.joinnus.com/events/concerts/lima-jose-y-el-toro-presenta-la-vida-lenta-en-lima-71425,available,José y El Toro presenta : La Vida Lenta en Lima,2025-09-20T01:47:39.682247,True
69585,ANDRÉS VERNAZZA: PELIGRO! NARCICISTAS HOY EN DÍA,2025-12-05,19:30,seminarios-conferencias,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""JOINNUS SAC""}}",CONSUMO MININO EN EL LOCAL S/.35.00 POR PERSONA.,,https://cdn.joinnus.com/user/2904933/z6vAqGyl5KahGLN.webp,https://www.joinnus.com/events/seminarios-conferencias/lima-andres-vernazza-peligro-narcicistas-hoy-en-dia-69585,https://www.joinnus.com/events/seminarios-conferencias/lima-andres-vernazza-peligro-narcicistas-hoy-en-dia-69585,available,ANDRÉS VERNAZZA: PELIGRO! NARCICISTAS HOY EN DÍA,2025-09-20T01:47:42.747509,True
71226,El Huracán vuelve a girar: Santaferia en lima,2025-12-04,21:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro, Barranco","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""MESONES LAPOUBLE DANIEL MAURICIO""}}","Tour cumbiapary - Santaferia, primera parada lima.",,https://cdn.joinnus.com/user/145113/7PPeDdPUogIWr5o.webp,https://www.joinnus.com/events/concerts/lima-el-huracan-vuelve-a-girar-santaferia-en-lima-71226,https://www.joinnus.com/events/concerts/lima-el-huracan-vuelve-a-girar-santaferia-en-lima-71226,available,El Huracán vuelve a girar: Santaferia en lima,2025-09-20T01:47:45.824572,True
71243,Cómo Aman Ellos,2025-12-04,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""Bruno Odar""}}","“Cómo aman ellos"", bajo la dirección de Bruno Odar, libro Best Seller de la escritora Rosa María Cifuentes, llega al Teatro, para plasmar los perfiles y actitudes de varones que viven el amor según su nivel de madurez y otras influencias. La dramaturgia está a cargo de Bruno Odar y la misma Rosa María Cifuentes. 5 historias reales para mirarse y quizás, decidir sanar.",,https://cdn.joinnus.com/user/5060753/LGfLad5DUtgvrPE.webp,https://www.joinnus.com/events/theater/lima-como-aman-ellos-71243,https://www.joinnus.com/events/theater/lima-como-aman-ellos-71243,available,Cómo Aman Ellos,2025-09-20T01:47:48.661549,True
71558,"VEDETTE, la historia de Coco Marusix",2025-12-04,20:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""STUDIO TRES PERU S.A.C.""}}","¡Vuelve para sus últimas funciones! Luego de una corta temporada y a pedido del público, la obra regresa para sus últimas funciones. Vedette es una obra teatral que narra la vida de Coco Marusix, una de las vedettes más emblemáticas del espectáculo y la televisión peruana, ícono del café-teatro y figura de una época dorada del entretenimiento. A medio camino entre una obra biográfica y un homenaje escénico, la obra reconstruye —con una mirada íntima y poderosa— el viaje de una artista que desafió convenciones, rompió prejuicios y convirtió el escenario en su refugio, su trinchera y su hogar. Desde su infancia soñadora hasta su consagración como estrella en los café-teatros limeños y la televisión nacional, Vedette nos transporta a través de las décadas de 1980 y 1990, un tiempo marcado por la discriminación, las tensiones sociales, pero también por una vibrante efervescencia cultural. Con un lenguaje visual desbordante, música, baile y un diseño escenográfico que combina elementos teatrales y televisivos, la obra recrea la atmósfera del café-teatro peruano y pone en valor la memoria del espectáculo nacional. Más allá del brillo, las plumas y el glamour, esta es la historia de una artista que se atrevió a ser ella misma en un país que aún aprendía a nombrar la diversidad. Vedette celebra el arte como resistencia, el cuerpo como afirmación y la escena como un lugar de transformación. Es un acto de memoria y justicia, una fiesta y una herida, una carta de amor al teatro y a quienes lo hicieron su forma más radical de vivir. Últimas funciones: jueves 4 de diciembre - 8:00 pm viernes 5 de diciembre - 8:00 pm",,https://cdn.joinnus.com/user/3652903/oTamvcMmmKOVFZG.webp,https://www.joinnus.com/events/theater/lima-vedette-la-historia-de-coco-marusix-71558,https://www.joinnus.com/events/theater/lima-vedette-la-historia-de-coco-marusix-71558,available,"VEDETTE, la historia de Coco Marusix",2025-09-20T01:47:51.510839,True
71378,FLEMA en Lima,2025-11-30,19:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","Flema sigue más vivo que nunca y regresa a Lima para celebrar 30 años del ""Nunca nos fuimos"" y un amplio repertorio que hará vibrar Vichama con puro pogo!!",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/43763/act68ad018f5e980.jpg,https://www.joinnus.com/events/concerts/lima-flema-en-lima-71378,https://www.joinnus.com/events/concerts/lima-flema-en-lima-71378,available,FLEMA en Lima,2025-09-20T01:47:54.285509,True
71221,MEMORIES TO HEAVEN: SHIN HYUN-JOON FAN MEETING,2025-11-30,17:00,theater,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":null}}","Una noche única junto al actor Shin Hyun-joon (Han Tae-hwa en Escalera al Cielo) y la orquesta sinfónica del gran Tonny Keys en vivo interpretando la inolvidable música de Escalera al Cielo. Emoción, nostalgia y drama en un evento irrepetible. ¡No pierdas la oportunidad única de conocerlo en persona y revivir esta historia inolvidable.",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/1287874/act68a0cdf6b36f8.jpg,https://www.joinnus.com/events/theater/lima-memories-to-heaven-shin-hyunjoon-fan-meeting-71221,https://www.joinnus.com/events/theater/lima-memories-to-heaven-shin-hyunjoon-fan-meeting-71221,available,MEMORIES TO HEAVEN: SHIN HYUN-JOON FAN MEETING,2025-09-20T01:47:57.276361,True
71887,JAY KALYL EN LIMA 2025 - MI PRIMER AMOR,2025-11-30,17:00,concerts,"Peru, Miraflores, Lima, Perú, San Isidro","tion"",""name"":""Joinnus"",""url"":""https://www.joinnus.com""}},""performer"":{""@type"":""PerformingGroup"",""name"":null},""organizer"":{""@type"":""Organization"",""name"":""FREDDY EDERSONS MINAYA JAVIER""}}","El cantante puertorriqueño Jay Kalyl llega por primera vez a Lima, Perú. Gosper presenta ""Mi primer amor"", Una noche donde el amor verdadero, la fe y la esperanza se unen en un concierto inolvidable con canciones como Ganarlos a Todos, Mil Razones, Bajo la luna, Es perfecto, Locura, entre otros, junto a Josh Gamez desde Guatemala y Seeiji de Japón.",,https://s3-us-west-2.amazonaws.com/joinnus.com/user/3642946/act68cb16aca22ed.jpg,https://www.joinnus.com/events/concerts/lima-jay-kalyl-en-lima-2025-mi-primer-amor-71887,https://www.joinnus.com/events/concerts/lima-jay-kalyl-en-lima-2025-mi-primer-amor-71887,available,JAY KALYL EN LIMA 2025 - MI PRIMER AMOR,2025-09-20T01:48:00.362437,True
